,id,mac,type,rssi,rssiOrigin,deviceId,gatewayId,gatewayLogId,raw,createdAt,updatedAt
3254,7108725,dd3c23d9f3fa,0,75,181,12826,3,130729,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:37,2020-04-07 12:38:37
3255,7108340,dd3c23d9f3fa,0,75,181,12826,3,130729,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:37,2020-04-07 12:38:38
3256,7110183,dd3c23d9f3fa,0,72,184,12826,3,130746,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:40,2020-04-07 12:38:40
3257,7109434,dd3c23d9f3fa,0,56,200,12826,3,130747,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:40,2020-04-07 12:38:40
3258,7109853,dd3c23d9f3fa,0,72,184,12826,3,130746,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:40,2020-04-07 12:38:41
3259,7110109,dd3c23d9f3fa,0,56,200,12826,3,130747,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:40,2020-04-07 12:38:40
3260,7111200,dd3c23d9f3fa,0,58,198,12826,3,130759,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:42,2020-04-07 12:38:42
3261,7110636,dd3c23d9f3fa,0,58,198,12826,3,130759,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:42,2020-04-07 12:38:43
3262,7112255,dd3c23d9f3fa,0,72,184,12826,3,130771,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:44,2020-04-07 12:38:44
3263,7111648,dd3c23d9f3fa,0,72,184,12826,3,130771,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:44,2020-04-07 12:38:45
3264,7112826,dd3c23d9f3fa,0,58,198,12826,3,130777,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:45,2020-04-07 12:38:45
3265,7112648,dd3c23d9f3fa,0,58,198,12826,3,130777,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:45,2020-04-07 12:38:47
3266,7112752,dd3c23d9f3fa,0,72,184,12826,3,130783,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:46,2020-04-07 12:38:47
3267,7113200,dd3c23d9f3fa,0,72,184,12826,3,130783,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:46,2020-04-07 12:38:46
3268,7112990,dd3c23d9f3fa,0,56,200,12826,3,130789,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:47,2020-04-07 12:38:47
3269,7113852,dd3c23d9f3fa,0,56,200,12826,3,130789,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:47,2020-04-07 12:38:47
3270,7113895,dd3c23d9f3fa,0,72,184,12826,3,130795,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:48,2020-04-07 12:38:49
3271,7114217,dd3c23d9f3fa,0,72,184,12826,3,130795,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:48,2020-04-07 12:38:48
3272,7114857,dd3c23d9f3fa,0,56,200,12826,3,130801,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:49,2020-04-07 12:38:49
3273,7114192,dd3c23d9f3fa,0,56,200,12826,3,130801,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:49,2020-04-07 12:38:50
3274,7115282,dd3c23d9f3fa,0,69,187,12826,3,130807,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:50,2020-04-07 12:38:50
3275,7114922,dd3c23d9f3fa,0,69,187,12826,3,130807,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:50,2020-04-07 12:38:52
3276,7115827,dd3c23d9f3fa,0,56,200,12826,3,130813,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:51,2020-04-07 12:38:51
3277,7115119,dd3c23d9f3fa,0,56,200,12826,3,130813,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:51,2020-04-07 12:38:52
3278,7116407,dd3c23d9f3fa,0,72,184,12826,3,130819,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:52,2020-04-07 12:38:52
3279,7116240,dd3c23d9f3fa,0,72,184,12826,3,130819,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:52,2020-04-07 12:38:54
3280,7116733,dd3c23d9f3fa,0,87,169,12826,4,130822,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:53,2020-04-07 12:38:53
3281,7117314,dd3c23d9f3fa,0,58,198,12826,3,130831,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:54,2020-04-07 12:38:54
3282,7117338,dd3c23d9f3fa,0,72,184,12826,3,130831,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:54,2020-04-07 12:38:54
3283,7117086,dd3c23d9f3fa,0,72,184,12826,3,130831,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:54,2020-04-07 12:38:56
3284,7116379,dd3c23d9f3fa,0,58,198,12826,3,130831,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:54,2020-04-07 12:38:54
3285,7117376,dd3c23d9f3fa,0,58,198,12826,3,130837,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:55,2020-04-07 12:38:56
3286,7117904,dd3c23d9f3fa,0,58,198,12826,3,130837,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:55,2020-04-07 12:38:55
3287,7118481,dd3c23d9f3fa,0,94,162,12826,3,130843,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:56,2020-04-07 12:38:56
3288,7117549,dd3c23d9f3fa,0,94,162,12826,3,130843,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:56,2020-04-07 12:38:57
3289,7118907,dd3c23d9f3fa,0,58,198,12826,3,130849,0201060303aafe1116aafe20000cf61780004caac3021bb25b,2020-04-07 12:38:57,2020-04-07 12:38:57
3290,7118583,dd3c23d9f3fa,0,58,198,12826,3,130849,0201060303aafe1116aafe20000cf61780004caac3021bb25b,2020-04-07 12:38:57,2020-04-07 12:38:59
3291,7118612,dd3c23d9f3fa,0,67,189,12826,3,130855,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:58,2020-04-07 12:38:59
3292,7119309,dd3c23d9f3fa,0,56,200,12826,3,130855,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:58,2020-04-07 12:39:00
3293,7119329,dd3c23d9f3fa,0,67,189,12826,3,130855,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:58,2020-04-07 12:38:58
3294,7119354,dd3c23d9f3fa,0,56,200,12826,3,130855,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:38:58,2020-04-07 12:38:58
3295,7119755,dd3c23d9f3fa,0,72,184,12826,3,130867,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:00,2020-04-07 12:39:01
3296,7120352,dd3c23d9f3fa,0,72,184,12826,3,130867,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:00,2020-04-07 12:39:00
3297,7121672,dd3c23d9f3fa,0,58,198,12826,3,130878,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:03,2020-04-07 12:39:03
3298,7121330,dd3c23d9f3fa,0,58,198,12826,3,130878,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:03,2020-04-07 12:39:04
3299,7122216,dd3c23d9f3fa,0,66,190,12826,3,130885,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:04,2020-04-07 12:39:06
3300,7122257,dd3c23d9f3fa,0,66,190,12826,3,130885,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:04,2020-04-07 12:39:04
3301,7124238,dd3c23d9f3fa,0,73,183,12826,3,130906,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:07,2020-04-07 12:39:07
3302,7123758,dd3c23d9f3fa,0,58,198,12826,3,130901,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:07,2020-04-07 12:39:07
3303,7123011,dd3c23d9f3fa,0,58,198,12826,3,130901,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:07,2020-04-07 12:39:08
3304,7124192,dd3c23d9f3fa,0,73,183,12826,3,130906,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:07,2020-04-07 12:39:10
3305,7124449,dd3c23d9f3fa,0,57,199,12826,3,130911,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:09,2020-04-07 12:39:09
3306,7124197,dd3c23d9f3fa,0,57,199,12826,3,130911,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:09,2020-04-07 12:39:10
3307,7124785,dd3c23d9f3fa,0,58,198,12826,3,130920,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:10,2020-04-07 12:39:11
3308,7125474,dd3c23d9f3fa,0,58,198,12826,3,130920,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:10,2020-04-07 12:39:10
3309,7125357,dd3c23d9f3fa,0,72,184,12826,3,130924,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:11,2020-04-07 12:39:11
3310,7124601,dd3c23d9f3fa,0,72,184,12826,3,130924,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:11,2020-04-07 12:39:11
3311,7126278,dd3c23d9f3fa,0,67,189,12826,3,130934,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:13,2020-04-07 12:39:13
3312,7126307,dd3c23d9f3fa,0,57,199,12826,3,130934,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:13,2020-04-07 12:39:13
3313,7126130,dd3c23d9f3fa,0,57,199,12826,3,130934,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:13,2020-04-07 12:39:14
3314,7125753,dd3c23d9f3fa,0,67,189,12826,3,130934,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:13,2020-04-07 12:39:13
3315,7127299,dd3c23d9f3fa,0,72,184,12826,3,130946,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:15,2020-04-07 12:39:15
3316,7127324,dd3c23d9f3fa,0,57,199,12826,3,130946,0201060303aafe1116aafe20000d0217c0004caadc021bb30b,2020-04-07 12:39:15,2020-04-07 12:39:15
3317,7126613,dd3c23d9f3fa,0,72,184,12826,3,130946,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:15,2020-04-07 12:39:15
3318,7127196,dd3c23d9f3fa,0,57,199,12826,3,130946,0201060303aafe1116aafe20000d0217c0004caadc021bb30b,2020-04-07 12:39:15,2020-04-07 12:39:16
3319,7127949,dd3c23d9f3fa,0,87,169,12826,4,130951,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:16,2020-04-07 12:39:16
3320,7128321,dd3c23d9f3fa,0,72,184,12826,3,130958,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:17,2020-04-07 12:39:17
3321,7128348,dd3c23d9f3fa,0,57,199,12826,3,130958,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:17,2020-04-07 12:39:17
3322,7127667,dd3c23d9f3fa,0,72,184,12826,3,130958,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:17,2020-04-07 12:39:17
3323,7128194,dd3c23d9f3fa,0,57,199,12826,3,130958,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:17,2020-04-07 12:39:18
3324,7129916,dd3c23d9f3fa,0,56,200,12826,3,130975,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:20,2020-04-07 12:39:22
3325,7129965,dd3c23d9f3fa,0,56,200,12826,3,130975,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:20,2020-04-07 12:39:20
3326,7129861,dd3c23d9f3fa,0,70,186,12826,3,130983,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:21,2020-04-07 12:39:21
3327,7130540,dd3c23d9f3fa,0,70,186,12826,3,130983,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:21,2020-04-07 12:39:21
3328,7131202,dd3c23d9f3fa,0,73,183,12826,3,130989,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:22,2020-04-07 12:39:22
3329,7130789,dd3c23d9f3fa,0,73,183,12826,3,130989,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:22,2020-04-07 12:39:23
3330,7131549,dd3c23d9f3fa,0,58,198,12826,3,130994,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:23,2020-04-07 12:39:23
3331,7131388,dd3c23d9f3fa,0,58,198,12826,3,130994,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:23,2020-04-07 12:39:24
3332,7132744,dd3c23d9f3fa,0,72,184,12826,3,131005,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:25,2020-04-07 12:39:25
3333,7132341,dd3c23d9f3fa,0,72,184,12826,3,131005,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:25,2020-04-07 12:39:26
3334,7133788,dd3c23d9f3fa,0,58,198,12826,3,131021,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:29
3335,7133824,dd3c23d9f3fa,0,56,200,12826,3,131021,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:28
3336,7133313,dd3c23d9f3fa,0,56,200,12826,3,131021,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:28
3337,7134095,dd3c23d9f3fa,0,72,184,12826,3,131022,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:28
3338,7133852,dd3c23d9f3fa,0,58,198,12826,3,131021,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:28
3339,7133652,dd3c23d9f3fa,0,72,184,12826,3,131022,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:28,2020-04-07 12:39:29
3340,7136932,dd3c23d9f3fa,0,88,168,12826,4,131052,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:39:34,2020-04-07 12:39:34
